throws,avg
1331, 756
1332, 757
1333, 757
1334, 757
1335, 757
1336, 757
1337, 758
1338, 759
1339, 759
1340, 760
1341, 760
1342, 761
1343, 762
1344, 763
1345, 764
1346, 765
1347, 765
1348, 766
1349, 766
1350, 766
1351, 767
1352, 768
1353, 769
1354, 769
1355, 769
1356, 770
1357, 771
1358, 772
1359, 773
1360, 773
1361, 773
1362, 774
1363, 775
1364, 775
1365, 775
1366, 776
1367, 777
1368, 777
1369, 777
1370, 778
1371, 779
1372, 779
1373, 780
1374, 780
1375, 781
1376, 782
1377, 783
1378, 783
1379, 784
1380, 784
1381, 784
1382, 784
1383, 784
1384, 785
1385, 786
1386, 786
1387, 786
1388, 787
1389, 787
1390, 788
1391, 788
1392, 788
1393, 789
1394, 790
1395, 791
1396, 792
1397, 792
1398, 792
1399, 792
1400, 793
1401, 794
1402, 795
1403, 795
1404, 795
1405, 796
1406, 797
1407, 797
1408, 797
1409, 798
1410, 798
1411, 798
1412, 799
1413, 799
1414, 799
1415, 800
1416, 801
1417, 801
1418, 802
1419, 802
1420, 803
1421, 804
1422, 805
1423, 806
1424, 806
1425, 806
1426, 807
1427, 808
1428, 808
1429, 808
1430, 809
1431, 809
1432, 809
1433, 809
1434, 809
1435, 810
1436, 811
1437, 811
1438, 812
1439, 813
1440, 814
1441, 814
1442, 814
1443, 815
1444, 815
1445, 815
1446, 816
1447, 817
1448, 818
1449, 819
1450, 819
1451, 820
1452, 821
1453, 822
1454, 823
1455, 823
1456, 824
1457, 825
1458, 826
1459, 826
1460, 826
1461, 827
1462, 827
1463, 828
1464, 829
1465, 830
1466, 830
1467, 831
1468, 832
1469, 832
1470, 832
1471, 833
1472, 833
1473, 833
1474, 834
1475, 835
1476, 836
1477, 836
1478, 836
1479, 837
1480, 838
1481, 839
1482, 839
1483, 840
1484, 840
1485, 840
1486, 840
1487, 841
1488, 841
1489, 842
1490, 843
1491, 843
1492, 844
1493, 845
1494, 846
1495, 846
1496, 847
1497, 847
1498, 848
1499, 848
1500, 849
1501, 850
1502, 850
1503, 851
1504, 852
1505, 852
1506, 852
1507, 853
1508, 854
1509, 855
1510, 856
1511, 856
1512, 856
1513, 856
1514, 857
1515, 857
1516, 858
1517, 858
1518, 858
1519, 859
1520, 860
1521, 860
1522, 860
1523, 861
1524, 861
1525, 862
1526, 863
1527, 863
1528, 863
1529, 863
1530, 863
1531, 863
1532, 864
1533, 864
1534, 865
1535, 866
1536, 866
1537, 867
1538, 867
1539, 867
1540, 867
1541, 868
1542, 869
1543, 870
1544, 870
1545, 870
1546, 870
1547, 870
1548, 870
1549, 871
1550, 871
1551, 872
1552, 872
1553, 873
1554, 874
1555, 874
1556, 874
1557, 874
1558, 875
1559, 876
1560, 877
1561, 878
1562, 879
1563, 879
1564, 880
1565, 881
1566, 882
1567, 882
1568, 882
1569, 882
1570, 883
1571, 884
1572, 884
1573, 884
1574, 884
1575, 885
1576, 885
1577, 886
1578, 886
1579, 887
1580, 887
1581, 888
1582, 888
1583, 888
1584, 889
1585, 889
1586, 890
1587, 890
1588, 891
1589, 891
1590, 891
1591, 891
1592, 892
1593, 893
1594, 894
1595, 894
1596, 894
1597, 894
1598, 894
1599, 895
1600, 895
1601, 896
1602, 896
1603, 896
1604, 896
1605, 897
1606, 897
1607, 897
1608, 898
1609, 899
1610, 900
1611, 900
1612, 900
1613, 901
1614, 901
1615, 902
1616, 902
1617, 903
1618, 904
1619, 905
1620, 906
1621, 906
1622, 907
1623, 908
1624, 909
1625, 910
1626, 910
1627, 911
1628, 911
1629, 911
1630, 912
1631, 913
1632, 914
1633, 914
1634, 915
1635, 915
1636, 915
1637, 916
1638, 917
1639, 917
1640, 917
1641, 917
1642, 918
1643, 919
1644, 919
1645, 920
1646, 921
1647, 921
1648, 922
1649, 922
1650, 923
1651, 924
1652, 924
1653, 925
1654, 925
1655, 925
1656, 926
1657, 926
1658, 926
1659, 926
1660, 927
1661, 928
1662, 929
1663, 930
1664, 930
1665, 930
1666, 931
1667, 931
1668, 932
1669, 933
1670, 933
1671, 933
1672, 934
1673, 935
1674, 935
1675, 935
1676, 936
1677, 936
1678, 936
1679, 937
1680, 938
1681, 939
1682, 940
1683, 940
1684, 941
1685, 942
1686, 942
1687, 942
1688, 943
1689, 944
1690, 944
1691, 944
1692, 945
1693, 946
1694, 946
1695, 947
1696, 947
1697, 947
1698, 947
1699, 947
1700, 948
1701, 948
1702, 948
1703, 948
1704, 949
1705, 950
1706, 951
1707, 951
1708, 951
1709, 952
1710, 953
1711, 953
1712, 954
1713, 954
1714, 955
1715, 956
1716, 957
1717, 958
1718, 959
1719, 959
1720, 959
1721, 960
1722, 960
1723, 961
1724, 962
1725, 962
1726, 962
1727, 963
1728, 963
1729, 963
1730, 963
1731, 963
1732, 963
1733, 964
1734, 964
1735, 965
1736, 965
1737, 966
1738, 967
1739, 968
1740, 969
1741, 970
1742, 970
1743, 971
1744, 971
1745, 972
1746, 972
1747, 973
1748, 974
1749, 974
1750, 974
1751, 975
1752, 975
1753, 976
1754, 976
1755, 976
1756, 976
1757, 976
1758, 977
1759, 977
1760, 978
1761, 979
1762, 979
1763, 980
1764, 981
1765, 982
1766, 983
1767, 983
1768, 984
1769, 985
1770, 986
1771, 987
1772, 987
1773, 987
1774, 987
1775, 988
1776, 989
1777, 990
1778, 991
1779, 991
1780, 991
1781, 992
1782, 992
1783, 992
1784, 993
1785, 994
1786, 994
1787, 994
1788, 995
1789, 995
1790, 995
1791, 996
1792, 997
1793, 997
1794, 997
1795, 998
1796, 998
1797, 998
1798, 998
1799, 999
1800, 999
1801, 999
1802, 999
1803, 999
1804, 999
1805, 999
1806, 999
1807, 999
1808, 1000
1809, 1001
1810, 1001
1811, 1002
1812, 1003
1813, 1003
1814, 1003
1815, 1003
1816, 1003
1817, 1004
1818, 1005
1819, 1006
1820, 1007
1821, 1008
1822, 1008
1823, 1008
1824, 1009
1825, 1009
1826, 1009
1827, 1009
1828, 1010
1829, 1010
1830, 1011
1831, 1011
1832, 1012
1833, 1012
1834, 1012
1835, 1012
1836, 1012
1837, 1013
1838, 1014
1839, 1014
1840, 1015
1841, 1015
1842, 1015
1843, 1015
1844, 1015
1845, 1015
1846, 1015
1847, 1015
1848, 1015
1849, 1016
1850, 1016
1851, 1017
1852, 1017
1853, 1017
1854, 1018
1855, 1018
1856, 1019
1857, 1019
1858, 1020
1859, 1020
1860, 1021
1861, 1021
1862, 1021
1863, 1021
1864, 1022
1865, 1023
1866, 1023
1867, 1024
1868, 1024
1869, 1024
1870, 1024
1871, 1025
1872, 1026
1873, 1027
1874, 1027
1875, 1028
1876, 1029
1877, 1030
1878, 1030
1879, 1031
1880, 1032
1881, 1032
1882, 1032
1883, 1032
1884, 1032
1885, 1032
1886, 1032
1887, 1032
1888, 1032
1889, 1033
1890, 1034
1891, 1034
1892, 1035
1893, 1035
1894, 1035
1895, 1036
1896, 1037
1897, 1038
1898, 1038
1899, 1038
1900, 1038
1901, 1039
1902, 1040
1903, 1041
1904, 1041
1905, 1041
1906, 1041
1907, 1042
1908, 1043
1909, 1044
1910, 1044
1911, 1045
1912, 1045
1913, 1045
1914, 1046
1915, 1047
1916, 1048
1917, 1048
1918, 1048
1919, 1049
1920, 1050
1921, 1050
1922, 1051
1923, 1052
1924, 1052
1925, 1052
1926, 1053
1927, 1054
1928, 1055
1929, 1055
1930, 1055
1931, 1056
1932, 1057
1933, 1058
1934, 1058
1935, 1058
1936, 1058
1937, 1059
1938, 1059
1939, 1060
1940, 1061
1941, 1062
1942, 1063
1943, 1064
1944, 1065
1945, 1066
1946, 1066
1947, 1067
1948, 1067
1949, 1068
1950, 1069
1951, 1070
1952, 1070
1953, 1071
1954, 1072
1955, 1073
1956, 1073
1957, 1074
1958, 1075
1959, 1075
1960, 1075
1961, 1076
1962, 1077
1963, 1078
1964, 1079
1965, 1080
1966, 1081
1967, 1082
1968, 1082
1969, 1082
1970, 1083
1971, 1084
1972, 1084
1973, 1085
1974, 1085
1975, 1085
1976, 1086
1977, 1086
1978, 1087
1979, 1087
1980, 1088
1981, 1088
1982, 1089
1983, 1090
1984, 1091
1985, 1092
1986, 1092
1987, 1092
1988, 1093
1989, 1094
1990, 1095
1991, 1095
1992, 1096
1993, 1097
1994, 1097
1995, 1098
1996, 1098
1997, 1099
1998, 1099
1999, 1099
2000, 1100
2001, 1101
2002, 1102
2003, 1102
2004, 1102
2005, 1102
2006, 1103
2007, 1103
2008, 1104
2009, 1104
2010, 1104
2011, 1104
2012, 1104
2013, 1104
2014, 1105
2015, 1106
2016, 1106
2017, 1107
2018, 1107
2019, 1108
2020, 1109
2021, 1109
2022, 1110
2023, 1110
2024, 1111
2025, 1111
2026, 1111
2027, 1112
2028, 1112
2029, 1112
2030, 1113
2031, 1114
2032, 1115
2033, 1116
2034, 1117
2035, 1117
2036, 1118
2037, 1118
2038, 1118
2039, 1119
2040, 1120
2041, 1121
2042, 1122
2043, 1123
2044, 1123
2045, 1124
2046, 1125
2047, 1126
2048, 1127
2049, 1128
2050, 1129
2051, 1130
2052, 1131
2053, 1131
2054, 1131
2055, 1131
2056, 1132
2057, 1132
2058, 1132
2059, 1133
2060, 1134
2061, 1135
2062, 1135
2063, 1136
2064, 1136
2065, 1136
2066, 1137
2067, 1137
2068, 1137
2069, 1138
2070, 1138
2071, 1138
2072, 1138
2073, 1139
2074, 1140
2075, 1140
2076, 1141
2077, 1142
2078, 1142
2079, 1143
2080, 1143
2081, 1144
2082, 1144
2083, 1144
2084, 1145
2085, 1146
2086, 1147
2087, 1148
2088, 1149
2089, 1150
2090, 1150
2091, 1150
2092, 1150
2093, 1150
2094, 1151
2095, 1151
2096, 1151
2097, 1152
2098, 1153
2099, 1153
2100, 1153
2101, 1153
2102, 1153
2103, 1154
2104, 1154
2105, 1154
2106, 1154
2107, 1154
2108, 1154
2109, 1154
2110, 1155
2111, 1156
2112, 1157
2113, 1157
2114, 1157
2115, 1157
2116, 1158
2117, 1158
2118, 1158
2119, 1158
2120, 1159
2121, 1159
2122, 1160
2123, 1161
2124, 1161
2125, 1162
2126, 1163
2127, 1164
2128, 1165
2129, 1166
2130, 1167
2131, 1168
2132, 1168
2133, 1168
2134, 1169
2135, 1169
2136, 1169
2137, 1169
2138, 1170
2139, 1171
2140, 1171
2141, 1171
2142, 1172
2143, 1172
2144, 1173
2145, 1174
2146, 1174
2147, 1175
2148, 1176
2149, 1176
2150, 1176
2151, 1176
2152, 1177
2153, 1177
2154, 1178
2155, 1179
2156, 1179
2157, 1180
2158, 1180
2159, 1180
2160, 1180
2161, 1181
2162, 1182
2163, 1183
2164, 1184
2165, 1185
2166, 1185
2167, 1185
2168, 1186
2169, 1187
2170, 1188
2171, 1189
2172, 1189
2173, 1189
2174, 1189
2175, 1189
2176, 1189
2177, 1190
2178, 1191
2179, 1191
2180, 1191
2181, 1191
2182, 1192
2183, 1192
2184, 1192
2185, 1193
2186, 1194
2187, 1194
2188, 1194
2189, 1195
2190, 1196
2191, 1197
2192, 1197
2193, 1197
2194, 1197
2195, 1197
2196, 1197
2197, 1198
2198, 1198
2199, 1198
2200, 1198
2201, 1198
2202, 1199
2203, 1199
2204, 1200
2205, 1201
2206, 1201
2207, 1201
2208, 1201
2209, 1202
2210, 1203
2211, 1203
2212, 1204
2213, 1204
2214, 1205
2215, 1205
2216, 1205
2217, 1206
2218, 1206
2219, 1207
2220, 1207
2221, 1207
2222, 1208
2223, 1209
2224, 1209
2225, 1209
2226, 1209
2227, 1209
2228, 1209
2229, 1210
2230, 1210
2231, 1210
2232, 1210
2233, 1210
2234, 1211
2235, 1211
2236, 1212
2237, 1212
2238, 1213
2239, 1213
2240, 1213
2241, 1214
2242, 1215
2243, 1216
2244, 1217
2245, 1218
2246, 1219
2247, 1219
2248, 1220
2249, 1220
2250, 1220
2251, 1221
2252, 1222
2253, 1222
2254, 1222
2255, 1222
2256, 1222
2257, 1222
2258, 1222
2259, 1223
2260, 1223
2261, 1223
2262, 1223
2263, 1223
2264, 1223
2265, 1223
2266, 1223
2267, 1223
2268, 1223
2269, 1224
2270, 1224
2271, 1225
2272, 1225
2273, 1226
2274, 1226
2275, 1226
2276, 1226
2277, 1226
2278, 1226
2279, 1226
2280, 1226
2281, 1226
2282, 1227
2283, 1227
2284, 1227
2285, 1227
2286, 1228
2287, 1229
2288, 1229
2289, 1230
2290, 1230
2291, 1231
2292, 1231
2293, 1232
2294, 1233
2295, 1233
2296, 1234
2297, 1234
2298, 1234
2299, 1235
2300, 1236
2301, 1237
2302, 1238
2303, 1238
2304, 1239
2305, 1239
2306, 1240
2307, 1240
2308, 1240
2309, 1241
2310, 1242
2311, 1243
2312, 1244
2313, 1245
2314, 1246
2315, 1247
2316, 1248
2317, 1248
2318, 1248
2319, 1248
2320, 1249
2321, 1250
2322, 1250
2323, 1250
2324, 1250
2325, 1250
2326, 1250
2327, 1250
2328, 1251
2329, 1252
2330, 1253
2331, 1254
2332, 1254
2333, 1255
2334, 1256
2335, 1257
2336, 1258
2337, 1259
2338, 1259
2339, 1260
2340, 1260
2341, 1260
2342, 1261
2343, 1262
2344, 1263
2345, 1263
2346, 1263
2347, 1264
2348, 1265
2349, 1266
2350, 1267
2351, 1268
2352, 1268
2353, 1269
2354, 1270
2355, 1270
2356, 1271
2357, 1271
2358, 1272
2359, 1273
2360, 1273
2361, 1274
2362, 1274
2363, 1274
2364, 1274
2365, 1275
2366, 1275
2367, 1276
2368, 1277
2369, 1277
2370, 1278
2371, 1279
2372, 1279
2373, 1279
2374, 1279
2375, 1280
2376, 1280
2377, 1280
2378, 1280
2379, 1281
2380, 1281
2381, 1281
2382, 1282
2383, 1283
2384, 1284
2385, 1284
2386, 1284
2387, 1284
2388, 1284
2389, 1285
2390, 1286
2391, 1286
2392, 1286
2393, 1287
2394, 1287
2395, 1288
2396, 1289
2397, 1290
